flag_type,provider_id,hcpcs_code,state,month,service_category,benchmark_band,utilization_count,contract_to_medicare_ratio,dollar_variance,total_financial_variance
Overpayment,PRV030,45378,NC,2025-06,Outpatient,above_120_percent,22,1.3214267721295783,127.60000000000002,2807.2000000000007
Overpayment,PRV016,A0429,PA,2025-11,Emergency,above_120_percent,21,1.4631407479291583,133.63000000000005,2806.230000000001
Overpayment,PRV007,99213,FL,2025-11,Professional,above_120_percent,86,1.334495488105004,32.61999999999999,2805.3199999999993
Overpayment,PRV044,99213,MD,2025-09,Professional,above_120_percent,86,1.3866034380557202,32.61,2804.46
Overpayment,PRV023,45378,MD,2024-02,Outpatient,above_120_percent,19,1.353651813322467,147.54000000000002,2803.26
Overpayment,PRV051,A0429,VA,2025-01,Emergency,above_120_percent,25,1.3755572687962996,112.04000000000002,2801.0000000000005
Overpayment,PRV018,99213,VA,2024-07,Professional,above_120_percent,78,1.363020622725435,35.91000000000001,2800.980000000001
Overpayment,PRV028,45378,VA,2025-06,Outpatient,above_120_percent,23,1.306614942818278,121.72000000000003,2799.5600000000004
Overpayment,PRV043,45378,NC,2024-08,Outpatient,above_120_percent,24,1.2961081190935881,116.56,2797.44
Overpayment,PRV004,45378,FL,2025-04,Outpatient,above_120_percent,17,1.4146212388488484,164.53000000000003,2797.0100000000007
Overpayment,PRV054,A0429,PA,2025-06,Emergency,above_120_percent,21,1.4616157765223723,133.19000000000005,2796.990000000001
Overpayment,PRV023,A0429,MD,2024-10,Emergency,above_120_percent,27,1.309960779617377,103.53000000000003,2795.310000000001
Overpayment,PRV002,99214,NC,2024-08,Professional,above_120_percent,80,1.283925522400195,34.92,2793.6000000000004
Overpayment,PRV023,99214,MD,2024-10,Professional,100_to_120_percent,104,1.189963904027178,26.840000000000003,2791.3600000000006
Overpayment,PRV044,99213,MD,2024-12,Professional,above_120_percent,98,1.3666924265842348,28.47,2790.06
Overpayment,PRV006,99214,VA,2024-11,Professional,above_120_percent,106,1.2139198308805594,26.310000000000016,2788.860000000002
Overpayment,PRV033,99214,FL,2025-05,Professional,above_120_percent,96,1.2256334525104928,29.03,2786.88
Overpayment,PRV045,45378,NC,2025-08,Outpatient,above_120_percent,25,1.301646625501029,111.38,2784.5
Overpayment,PRV021,99213,FL,2025-02,Professional,above_120_percent,100,1.3299347954949616,27.830000000000013,2783.0000000000014
Overpayment,PRV017,70551,VA,2024-05,Imaging,above_120_percent,19,1.6660446062812926,146.32999999999998,2780.2699999999995
Overpayment,PRV005,99214,PA,2024-10,Professional,above_120_percent,88,1.2568501504187335,31.590000000000018,2779.9200000000014
Overpayment,PRV036,99213,VA,2025-02,Professional,above_120_percent,130,1.2267614601018677,21.370000000000005,2778.1000000000004
Overpayment,PRV031,45378,PA,2025-02,Outpatient,above_120_percent,18,1.369831491646492,154.29000000000002,2777.2200000000003
Overpayment,PRV007,A0429,FL,2024-10,Emergency,above_120_percent,22,1.4374935015423007,126.23000000000002,2777.0600000000004
Overpayment,PRV018,99214,VA,2024-08,Professional,above_120_percent,84,1.2337037299171916,33.02000000000001,2773.6800000000007
Overpayment,PRV004,45378,FL,2024-01,Outpatient,above_120_percent,23,1.303519283053066,120.56999999999994,2773.1099999999988
Overpayment,PRV023,27447,MD,2025-01,Surgery,above_120_percent,10,1.2238396266782927,277.25,2772.5
Overpayment,PRV028,99213,VA,2025-06,Professional,above_120_percent,104,1.2732772764561116,26.650000000000006,2771.6000000000004
Overpayment,PRV018,A0429,VA,2025-12,Emergency,above_120_percent,16,1.518427591988264,173.16000000000003,2770.5600000000004
Overpayment,PRV018,99213,VA,2024-01,Professional,above_120_percent,90,1.3111605337646581,30.779999999999987,2770.199999999999
Overpayment,PRV051,99213,VA,2024-08,Professional,above_120_percent,78,1.37669779286927,35.500000000000014,2769.000000000001
Overpayment,PRV016,45378,PA,2025-03,Outpatient,above_120_percent,18,1.3686809367434503,153.81,2768.58
Overpayment,PRV048,99214,NY,2025-02,Professional,above_120_percent,88,1.2226626088187416,31.460000000000008,2768.4800000000005
Overpayment,PRV022,99214,PA,2024-10,Professional,100_to_120_percent,106,1.198073130025793,26.110000000000014,2767.6600000000017
Overpayment,PRV036,A0429,VA,2025-01,Emergency,above_120_percent,24,1.3451693063081944,115.29000000000002,2766.9600000000005
Overpayment,PRV048,99214,NY,2025-03,Professional,100_to_120_percent,108,1.1812584046995542,25.610000000000014,2765.8800000000015
Overpayment,PRV018,45378,VA,2025-11,Outpatient,above_120_percent,24,1.2903835492162692,115.22999999999996,2765.519999999999
Overpayment,PRV007,99214,FL,2024-11,Professional,above_120_percent,100,1.207199100112486,27.629999999999995,2762.9999999999995
Overpayment,PRV028,45378,VA,2024-12,Outpatient,above_120_percent,17,1.4091229483435705,162.51999999999998,2762.8399999999997
Overpayment,PRV020,99213,NC,2025-06,Professional,above_120_percent,94,1.2963000404367164,29.309999999999988,2755.139999999999
Overpayment,PRV017,70551,VA,2024-06,Imaging,above_120_percent,23,1.4669815002732025,119.64999999999998,2751.9499999999994
Overpayment,PRV033,45378,FL,2024-11,Outpatient,above_120_percent,21,1.3538078214711298,130.64,2743.4399999999996
Overpayment,PRV006,99213,VA,2025-02,Professional,above_120_percent,80,1.363858234295416,34.290000000000006,2743.2000000000007
Overpayment,PRV002,99214,NC,2025-02,Professional,above_120_percent,76,1.2803513135395617,36.06999999999999,2741.3199999999997
Overpayment,PRV017,45378,VA,2024-09,Outpatient,above_120_percent,19,1.390694399306684,144.26,2740.9399999999996
Overpayment,PRV017,70551,VA,2025-10,Imaging,above_120_percent,19,1.5232144154617453,144.01999999999998,2736.3799999999997
Overpayment,PRV031,99214,PA,2025-03,Professional,above_120_percent,94,1.2207555757851616,29.099999999999994,2735.3999999999996
Overpayment,PRV041,99214,NC,2025-02,Professional,100_to_120_percent,114,1.1864604383646822,23.99000000000001,2734.860000000001
Overpayment,PRV046,99213,NC,2024-06,Professional,above_120_percent,96,1.3668212261720762,28.480000000000004,2734.0800000000004
Overpayment,PRV043,A0429,NC,2024-01,Emergency,above_120_percent,19,1.4302266399209604,143.7,2730.2999999999997
Overpayment,PRV021,99213,FL,2025-06,Professional,above_120_percent,100,1.331108954137345,27.289999999999992,2728.999999999999
Overpayment,PRV018,99214,VA,2025-10,Professional,above_120_percent,64,1.3041152556878965,42.639999999999986,2728.959999999999
Overpayment,PRV060,45378,MD,2025-12,Outpatient,above_120_percent,22,1.3357166070848228,123.95999999999998,2727.1199999999994
Overpayment,PRV020,45378,NC,2025-10,Outpatient,above_120_percent,20,1.3433674240515894,136.30999999999995,2726.199999999999
Overpayment,PRV060,99214,MD,2025-10,Professional,above_120_percent,74,1.2607403213249346,36.84,2726.1600000000003
Overpayment,PRV043,A0429,NC,2025-10,Emergency,above_120_percent,16,1.571112526396943,170.38,2726.08
Overpayment,PRV044,A0429,MD,2024-04,Emergency,above_120_percent,19,1.4294182808897937,143.43,2725.17
Overpayment,PRV033,99213,FL,2024-08,Professional,above_120_percent,78,1.3703310696095077,34.89999999999999,2722.1999999999994
Overpayment,PRV054,45378,PA,2024-08,Outpatient,above_120_percent,18,1.409543928068465,151.22000000000003,2721.9600000000005
Overpayment,PRV016,99214,PA,2024-03,Professional,above_120_percent,88,1.240401057049588,30.930000000000007,2721.8400000000006
Overpayment,PRV008,99213,PA,2025-03,Professional,above_120_percent,88,1.3752729919922349,30.929999999999993,2721.8399999999992
Overpayment,PRV023,99214,MD,2025-06,Professional,above_120_percent,84,1.245713852222728,32.390000000000015,2720.760000000001
Overpayment,PRV007,A0429,FL,2025-07,Emergency,above_120_percent,21,1.387892578066525,129.56,2720.76
Overpayment,PRV018,99213,VA,2025-11,Professional,above_120_percent,104,1.2644561261625555,26.159999999999997,2720.6399999999994
Overpayment,PRV008,A0429,PA,2025-11,Emergency,above_120_percent,22,1.3561529374477772,123.61000000000001,2719.42
Overpayment,PRV043,70551,NC,2025-04,Imaging,above_120_percent,24,1.459039662584151,113.18999999999997,2716.5599999999995
Overpayment,PRV021,99213,FL,2025-08,Professional,above_120_percent,100,1.27456530529721,27.159999999999997,2715.9999999999995
Overpayment,PRV016,45378,PA,2025-12,Outpatient,above_120_percent,20,1.3420071540127965,135.76999999999998,2715.3999999999996
Overpayment,PRV002,99214,NC,2025-07,Professional,100_to_120_percent,102,1.1898580700378005,26.620000000000005,2715.2400000000007
Overpayment,PRV021,45378,FL,2024-06,Outpatient,above_120_percent,21,1.3097629377501856,129.22999999999996,2713.829999999999
Overpayment,PRV057,45378,MD,2025-11,Outpatient,above_120_percent,21,1.32563882868807,129.21999999999997,2713.6199999999994
Overpayment,PRV020,99214,NC,2024-11,Professional,above_120_percent,90,1.2286451221362464,30.140000000000015,2712.6000000000013
Overpayment,PRV032,99213,NC,2025-10,Professional,above_120_percent,110,1.2614601018675722,24.64,2710.4
Overpayment,PRV005,99214,PA,2025-03,Professional,above_120_percent,100,1.2032245969253843,27.099999999999994,2709.9999999999995
Overpayment,PRV033,70551,FL,2024-11,Imaging,above_120_percent,24,1.4576202449509288,112.84,2708.16
Overpayment,PRV053,99214,NY,2025-05,Professional,above_120_percent,96,1.2114735658042746,28.200000000000017,2707.2000000000016
Overpayment,PRV051,99214,VA,2024-05,Professional,above_120_percent,76,1.2702169625246549,35.620000000000005,2707.1200000000003
Overpayment,PRV059,70551,VA,2025-08,Imaging,above_120_percent,27,1.3642374482307635,100.25999999999999,2707.0199999999995
Overpayment,PRV021,70551,FL,2025-12,Imaging,above_120_percent,31,1.3172273486885127,87.32,2706.9199999999996
Overpayment,PRV032,45378,NC,2025-12,Outpatient,above_120_percent,14,1.4871226248676983,193.3,2706.2000000000003
Overpayment,PRV051,A0429,VA,2024-01,Emergency,above_120_percent,19,1.4102630593252081,142.39,2705.41
Overpayment,PRV007,99214,FL,2025-03,Professional,above_120_percent,84,1.2618099032441663,32.2,2704.8
Overpayment,PRV051,A0429,VA,2024-02,Emergency,above_120_percent,22,1.3540496153513701,122.88,2703.3599999999997
Overpayment,PRV002,45378,NC,2025-10,Outpatient,above_120_percent,15,1.4316498477911743,180.07999999999998,2701.2
Overpayment,PRV028,99213,VA,2024-08,Professional,above_120_percent,94,1.2900323493732309,28.689999999999998,2696.8599999999997
Overpayment,PRV020,99214,NC,2024-09,Professional,100_to_120_percent,104,1.196555909573661,25.909999999999997,2694.6399999999994
Overpayment,PRV008,99214,PA,2024-05,Professional,above_120_percent,88,1.2489633303520613,30.62000000000002,2694.5600000000018
Overpayment,PRV017,99214,VA,2024-08,Professional,above_120_percent,82,1.2554018342919324,32.860000000000014,2694.5200000000013
Overpayment,PRV023,99214,MD,2024-11,Professional,above_120_percent,94,1.2330270753719816,28.66000000000001,2694.040000000001
Overpayment,PRV046,99213,NC,2025-05,Professional,above_120_percent,104,1.314244115505945,25.89999999999999,2693.599999999999
Overpayment,PRV044,99213,MD,2025-10,Professional,above_120_percent,98,1.3255483106105515,27.460000000000008,2691.080000000001
Overpayment,PRV006,99214,VA,2024-06,Professional,above_120_percent,60,1.3174322315804374,44.849999999999994,2690.9999999999995
Overpayment,PRV018,99214,VA,2025-07,Professional,above_120_percent,104,1.2103423042523784,25.87000000000002,2690.480000000002
Overpayment,PRV051,99214,VA,2025-12,Professional,above_120_percent,88,1.2374475361417692,30.55000000000001,2688.400000000001
Overpayment,PRV034,27447,PA,2025-08,Surgery,above_120_percent,6,1.3382389585677286,447.94000000000005,2687.6400000000003
Overpayment,PRV044,A0429,MD,2025-08,Emergency,above_120_percent,17,1.473279243136433,158.07999999999998,2687.3599999999997
Overpayment,PRV023,99214,MD,2024-10,Professional,above_120_percent,102,1.2141637531506628,26.340000000000018,2686.6800000000017
Overpayment,PRV036,99213,VA,2025-06,Professional,above_120_percent,106,1.2561665992721391,25.340000000000003,2686.0400000000004
Overpayment,PRV002,99214,NC,2024-12,Professional,above_120_percent,96,1.2097487814023247,27.97,2685.12
Overpayment,PRV008,99213,PA,2024-03,Professional,above_120_percent,106,1.3002963841138118,25.330000000000013,2684.9800000000014
Overpayment,PRV008,99213,PA,2024-05,Professional,above_120_percent,102,1.2789685908319186,26.290000000000006,2681.580000000001
Overpayment,PRV020,99213,NC,2025-12,Professional,above_120_percent,100,1.2843803056027165,26.80000000000001,2680.000000000001
Overpayment,PRV023,99214,MD,2025-08,Professional,above_120_percent,68,1.278929860570458,39.41,2679.8799999999997
Overpayment,PRV002,45378,NC,2024-12,Outpatient,above_120_percent,17,1.3775737673482107,157.52000000000004,2677.8400000000006
Overpayment,PRV004,70551,FL,2024-08,Imaging,above_120_percent,20,1.4859768945724041,133.76999999999998,2675.3999999999996
Overpayment,PRV008,99214,PA,2025-10,Professional,above_120_percent,84,1.2387701537307836,31.840000000000003,2674.5600000000004
Overpayment,PRV016,99213,PA,2024-11,Professional,above_120_percent,102,1.2650626769106348,26.22,2674.44
Overpayment,PRV002,45378,NC,2024-10,Outpatient,above_120_percent,18,1.3772736510517223,148.51,2673.18
Overpayment,PRV031,99214,PA,2025-11,Professional,above_120_percent,76,1.2635920509936258,35.150000000000006,2671.4000000000005
Overpayment,PRV008,99213,PA,2025-12,Professional,above_120_percent,80,1.3542020373514432,33.38000000000001,2670.4000000000005
Overpayment,PRV009,99214,MD,2025-03,Professional,100_to_120_percent,114,1.1776665149446215,23.420000000000016,2669.880000000002
Overpayment,PRV048,27447,NY,2024-04,Surgery,above_120_percent,11,1.2080738949210106,242.6099999999999,2668.709999999999
Overpayment,PRV051,45378,VA,2025-04,Outpatient,above_120_percent,19,1.336633188714974,140.44,2668.36
Overpayment,PRV032,A0429,NC,2025-03,Emergency,above_120_percent,25,1.3698748830277616,106.72000000000003,2668.000000000001
Overpayment,PRV051,99214,VA,2025-01,Professional,above_120_percent,82,1.24677590653922,32.53,2667.46
Overpayment,PRV046,99213,NC,2024-05,Professional,above_120_percent,96,1.3368114535306965,27.760000000000005,2664.9600000000005
Overpayment,PRV032,45378,NC,2024-12,Outpatient,above_120_percent,24,1.2796362537155523,111.00999999999999,2664.24
Overpayment,PRV032,A0429,NC,2025-10,Emergency,above_120_percent,22,1.4116127277672015,121.07999999999998,2663.7599999999998
Overpayment,PRV018,45378,VA,2024-06,Outpatient,above_120_percent,22,1.3074636723910171,121.02999999999997,2662.6599999999994
Overpayment,PRV005,99213,PA,2025-05,Professional,above_120_percent,106,1.3046590633341422,25.11,2661.66
Overpayment,PRV002,99213,NC,2025-10,Professional,above_120_percent,82,1.3847065797273266,32.45,2660.9
Overpayment,PRV051,A0429,VA,2025-05,Emergency,above_120_percent,20,1.4388152252787123,133.04000000000002,2660.8
Overpayment,PRV018,45378,VA,2025-12,Outpatient,above_120_percent,21,1.3190867395796584,126.62000000000006,2659.0200000000013
Overpayment,PRV059,45378,VA,2024-12,Outpatient,above_120_percent,19,1.378940526486838,139.92000000000002,2658.4800000000005
Overpayment,PRV036,99214,VA,2025-01,Professional,above_120_percent,80,1.237001640396548,33.22999999999999,2658.399999999999
Overpayment,PRV032,99213,NC,2025-06,Professional,above_120_percent,112,1.2398908208653459,23.730000000000004,2657.76
Overpayment,PRV044,70551,MD,2024-03,Imaging,above_120_percent,24,1.4320896104909842,110.70999999999998,2657.0399999999995
Overpayment,PRV054,A0429,PA,2025-08,Emergency,above_120_percent,22,1.4045520061676666,120.69,2655.18
Overpayment,PRV005,45378,PA,2024-09,Outpatient,above_120_percent,20,1.359251435380782,132.64999999999998,2652.9999999999995
Overpayment,PRV008,99214,PA,2024-10,Professional,above_120_percent,86,1.2338036716734941,30.819999999999993,2650.5199999999995
Overpayment,PRV051,99214,VA,2025-11,Professional,100_to_120_percent,102,1.1946006749156357,25.950000000000017,2646.900000000002
Overpayment,PRV033,99214,FL,2025-12,Professional,above_120_percent,78,1.2573205886815355,33.920000000000016,2645.760000000001
Overpayment,PRV023,45378,MD,2025-08,Outpatient,above_120_percent,17,1.4210540569819088,155.47000000000003,2642.9900000000007
Overpayment,PRV053,99214,NY,2025-03,Professional,above_120_percent,86,1.2174251539387075,30.72,2641.92
Overpayment,PRV033,45378,FL,2025-08,Outpatient,above_120_percent,14,1.479372015039122,188.70000000000005,2641.8000000000006
Overpayment,PRV021,45378,FL,2025-06,Outpatient,above_120_percent,20,1.3164505381241163,132.02000000000004,2640.4000000000005
Overpayment,PRV004,A0429,FL,2025-01,Emergency,above_120_percent,21,1.4213454898937419,125.69999999999999,2639.7
Overpayment,PRV006,99213,VA,2025-09,Professional,above_120_percent,92,1.3401304090100772,28.690000000000012,2639.480000000001
Overpayment,PRV031,99214,PA,2025-03,Professional,above_120_percent,90,1.2091148990799514,29.319999999999993,2638.7999999999993
Overpayment,PRV006,99213,VA,2024-04,Professional,above_120_percent,86,1.3100485240598463,30.67,2637.6200000000003
Overpayment,PRV017,45378,VA,2024-01,Outpatient,above_120_percent,18,1.3689858431155222,146.48000000000002,2636.6400000000003
Overpayment,PRV028,99214,VA,2025-07,Professional,above_120_percent,64,1.2915280628494585,41.19,2636.16
Overpayment,PRV046,45378,NC,2025-11,Outpatient,above_120_percent,21,1.3399415014624634,125.51999999999998,2635.9199999999996
Overpayment,PRV021,A0429,FL,2025-07,Emergency,above_120_percent,23,1.3299622554527906,114.51999999999998,2633.9599999999996
